config,PIECE_RADIUS,12.5
config,POWER_TO_VELOCITY,2.0
config,LINEAR_DAMPING,1.35
config,ANGULAR_DAMPING,0.0
config,VELOCITY_ITERATIONS,60
config,POSITION_ITERATIONS,60
frame,index,player,x,y,angle,vx,vy,av,speed,dist,arrowRot
15,5,1,-35.805935,73.720619,0.542657,79.442619,-131.735229,0.000000,153.835297,107.392975,-1.028139
15,6,1,-103.056664,-0.669842,1.216885,139.982834,-51.719036,0.000000,149.231537,104.179062,-0.353911
15,7,1,84.744682,44.213219,-0.647541,-125.950462,-166.528198,0.000000,208.794540,145.760193,-2.218337
16,0,2,26.023623,89.130829,-0.276645,-34.059822,-119.960602,0.000000,124.702110,89.013733,-1.847441
16,1,2,-9.179195,9.438644,3.013025,13.043921,100.896355,0.000000,101.736023,72.620285,1.442229
16,2,2,74.221359,-71.922752,3.944860,-129.003510,124.473549,0.000000,179.263962,127.960571,2.374064
16,3,2,-5.616141,-45.809509,3.235581,-12.300324,130.484650,0.000000,131.063126,93.554291,1.664785
16,4,1,-36.397778,5.849201,1.159217,96.050613,-41.927025,0.000000,104.802650,74.809265,-0.411579
16,5,1,-34.511028,71.573349,0.542657,77.694489,-128.836411,0.000000,150.450165,107.392975,-1.028139
16,6,1,-100.774956,-1.512858,1.216885,136.902527,-50.580963,0.000000,145.947723,104.179062,-0.353911
16,7,1,82.691696,41.498821,-0.647541,-123.178932,-162.863754,0.000000,204.200027,145.760193,-2.218337
17,0,2,25.468451,87.175484,-0.276645,-33.310341,-117.320877,0.000000,121.958054,89.013733,-1.847441
17,1,2,-8.966580,11.083247,3.013025,12.756890,98.676140,0.000000,99.497330,72.620285,1.442229
17,2,2,72.118614,-69.893845,3.944860,-126.164803,121.734520,0.000000,175.319290,127.960571,2.374064
17,3,2,-5.816635,-43.682621,3.235581,-12.029657,127.613350,0.000000,128.179092,93.554291,1.664785
17,4,1,-34.832161,5.165794,1.159217,93.937027,-41.004425,0.000000,102.496483,74.809265,-0.411579
17,5,1,-33.244614,69.473328,0.542657,75.984825,-126.001381,0.000000,147.139526,107.392975,-1.028139
17,6,1,-98.543457,-2.337324,1.216885,133.889999,-49.467934,0.000000,142.736145,104.179062,-0.353911
17,7,1,80.683891,38.844154,-0.647541,-120.468391,-159.279953,0.000000,199.706635,145.760193,-2.218337
18,0,2,24.925495,85.263161,-0.276645,-32.577351,-114.739243,0.000000,119.274384,89.013733,-1.847441
18,1,2,-8.758644,12.691660,3.013025,12.476176,96.504784,0.000000,97.307907,72.620285,1.442229
18,2,2,70.062141,-67.909584,3.944860,-123.388557,119.055763,0.000000,171.461395,127.960571,2.374064
18,3,2,-6.012718,-41.602535,3.235581,-11.764946,124.805229,0.000000,125.358528,93.554291,1.664785
18,4,1,-33.300995,4.497425,1.159217,91.869949,-40.102127,0.000000,100.241051,74.809265,-0.411579
18,5,1,-32.006065,67.419518,0.542657,74.312790,-123.228729,0.000000,143.901733,107.392975,-1.028139
18,6,1,-96.361061,-3.143647,1.216885,130.943756,-48.379398,0.000000,139.595245,104.179062,-0.353911
18,7,1,78.720268,36.247906,-0.647541,-117.817497,-155.775009,0.000000,195.312103,145.760193,-2.218337
19,0,2,24.394487,83.392921,-0.276645,-31.860489,-112.214417,0.000000,116.649757,89.013733,-1.847441
19,1,2,-8.555284,14.264680,3.013025,12.201639,94.381203,0.000000,95.166649,72.620285,1.442229
19,2,2,68.050919,-65.968987,3.944860,-120.673401,116.435951,0.000000,167.688400,127.960571,2.374064
19,3,2,-6.204485,-39.568222,3.235581,-11.506060,122.058899,0.000000,122.600021,93.554291,1.664785
19,4,1,-31.803522,3.843764,1.159217,89.848358,-39.219685,0.000000,98.035255,74.809265,-0.411579
19,5,1,-30.794773,65.410896,0.542657,72.677544,-120.517090,0.000000,140.735199,107.392975,-1.028139
19,6,1,-94.226692,-3.932227,1.216885,128.062347,-47.314816,0.000000,136.523468,104.179062,-0.353911
19,7,1,76.799850,33.708786,-0.647541,-115.224937,-152.347198,0.000000,191.014282,145.760193,-2.218337
20,0,2,23.875164,81.563835,-0.276645,-31.159403,-109.745148,0.000000,114.082886,89.013733,-1.847441
20,1,2,-8.356398,15.803085,3.013025,11.933144,92.304352,0.000000,93.072517,72.620285,1.442229
20,2,2,66.083954,-64.071091,3.944860,-118.017998,113.873787,0.000000,163.998444,127.960571,2.374064
20,3,2,-6.392033,-37.578671,3.235581,-11.252870,119.373001,0.000000,119.902214,93.554291,1.664785
20,4,1,-30.339001,3.204486,1.159217,87.871254,-38.356659,0.000000,95.877998,74.809265,-0.411579
20,5,1,-29.610134,63.446476,0.542657,71.078278,-117.865120,0.000000,137.638321,107.392975,-1.028139
20,6,1,-92.139290,-4.703455,1.216885,125.244347,-46.273659,0.000000,133.519287,104.179062,-0.353911
20,7,1,74.921692,31.225538,-0.647541,-112.689423,-148.994812,0.000000,186.811020,145.760193,-2.218337
21,0,2,23.367268,79.775002,-0.276645,-30.473743,-107.330215,0.000000,111.572510,89.013733,-1.847441
21,1,2,-8.161888,17.307638,3.013025,11.670556,90.273201,0.000000,91.024467,72.620285,1.442229
21,2,2,64.160271,-62.214958,3.944860,-115.421021,111.368004,0.000000,160.389664,127.960571,2.374064
21,3,2,-6.575454,-35.632900,3.235581,-11.005251,116.746208,0.000000,117.263771,93.554291,1.664785
21,4,1,-28.906706,2.579276,1.159217,85.937653,-37.512623,0.000000,93.768211,74.809265,-0.411579
21,5,1,-28.451565,61.525284,0.542657,69.514206,-115.271507,0.000000,134.609604,107.392975,-1.028139
21,6,1,-90.097816,-5.457712,1.216885,122.488358,-45.255413,0.000000,130.581192,104.179062,-0.353911
21,7,1,73.084862,28.796934,-0.647541,-110.209702,-145.716202,0.000000,182.700272,145.760193,-2.218337
22,0,2,22.870548,78.025528,-0.276645,-29.803171,-104.968422,0.000000,109.117355,89.013733,-1.847441
22,1,2,-7.971659,18.779083,3.013025,11.413747,88.286751,0.000000,89.021477,72.620285,1.442229
22,2,2,62.278915,-60.399670,3.944860,-112.881195,108.917358,0.000000,156.860306,127.960571,2.374064
22,3,2,-6.754838,-33.729946,3.235581,-10.763082,114.177216,0.000000,114.683388,93.554291,1.664785
22,4,1,-27.505930,1.967823,1.159217,84.046600,-36.687160,0.000000,91.704849,74.809265,-0.411579
22,5,1,-27.318489,59.646366,0.542657,67.984550,-112.734970,0.000000,131.647537,107.392975,-1.028139
22,6,1,-88.101265,-6.195371,1.216885,119.793015,-44.259571,0.000000,127.707771,104.179062,-0.353911
22,7,1,71.288452,26.421772,-0.647541,-107.784546,-142.509735,0.000000,178.679977,145.760193,-2.218337
23,0,2,22.384758,76.314552,-0.276645,-29.147356,-102.658600,0.000000,106.716240,89.013733,-1.847441
23,1,2,-7.785616,20.218151,3.013025,11.162588,86.344009,0.000000,87.062576,72.620285,1.442229
23,2,2,60.438961,-58.624325,3.944860,-110.397255,106.520645,0.000000,153.408615,127.960571,2.374064
23,3,2,-6.930276,-31.868866,3.235581,-10.526241,111.664757,0.000000,112.159790,93.554291,1.664785
23,4,1,-26.135977,1.369825,1.159217,82.197166,-35.879864,0.000000,89.686890,74.809265,-0.411579
23,5,1,-26.210346,57.808796,0.542657,66.488556,-110.254250,0.000000,128.750641,107.392975,-1.028139
23,6,1,-86.148651,-6.916799,1.216885,117.156982,-43.285645,0.000000,124.897583,104.179062,-0.353911
23,7,1,69.531570,24.098875,-0.647541,-105.412758,-139.373825,0.000000,174.748138,145.760193,-2.218337
24,0,2,21.909658,74.641228,-0.276645,-28.505972,-100.399605,0.000000,104.367966,89.013733,-1.847441
24,1,2,-7.603667,21.625551,3.013025,10.916957,84.444016,0.000000,85.146767,72.620285,1.442229
24,2,2,58.639496,-56.888046,3.944860,-107.967972,104.176666,0.000000,150.032867,127.960571,2.374064
24,3,2,-7.101853,-30.048740,3.235581,-10.294612,109.207588,0.000000,109.691734,93.554291,1.664785
24,4,1,-24.796169,0.784986,1.159217,80.388428,-35.090332,0.000000,87.713348,74.809265,-0.411579
24,5,1,-25.126589,56.011662,0.542657,65.025482,-107.828117,0.000000,125.917503,107.392975,-1.028139
24,6,1,-84.238998,-7.622351,1.216885,114.578957,-42.333149,0.000000,122.149223,104.179062,-0.353911
24,7,1,67.813354,21.827093,-0.647541,-103.093163,-136.306915,0.000000,170.902817,145.760193,-2.218337
25,0,2,21.445013,73.004723,-0.276645,-27.878700,-98.190323,0.000000,102.071358,89.013733,-1.847441
25,1,2,-7.425721,23.001982,3.013025,10.676730,82.585831,0.000000,83.273117,72.620285,1.442229
25,2,2,56.879627,-55.189976,3.944860,-105.592148,101.884270,0.000000,146.731400,127.960571,2.374064
25,3,2,-7.269654,-28.268665,3.235581,-10.068080,106.804489,0.000000,107.277985,93.554291,1.664785
25,4,1,-23.485844,0.213017,1.159217,78.619492,-34.318172,0.000000,85.783226,74.809265,-0.411579
25,5,1,-24.066679,54.254070,0.542657,63.594604,-105.455368,0.000000,123.146698,107.392975,-1.028139
25,6,1,-82.371368,-8.312378,1.216885,112.057655,-41.401611,0.000000,119.461342,104.179062,-0.353911
25,7,1,66.132942,19.605301,-0.647541,-100.824608,-133.307495,0.000000,167.142120,145.760193,-2.218337
26,0,2,20.990593,71.404228,-0.276645,-27.265232,-96.029655,0.000000,99.825279,89.013733,-1.847441
26,1,2,-7.251691,24.348124,3.013025,10.441790,80.768539,0.000000,81.440704,72.620285,1.442229
26,2,2,55.158485,-53.529270,3.944860,-103.268600,99.642319,0.000000,143.502594,127.960571,2.374064
26,3,2,-7.433763,-26.527761,3.235581,-9.846533,104.454269,0.000000,104.917343,93.554291,1.664785
26,4,1,-22.204351,-0.346367,1.159217,76.889481,-33.563004,0.000000,83.895576,74.809265,-0.411579
26,5,1,-23.030092,52.535156,0.542657,62.195213,-103.134834,0.000000,120.436867,107.392975,-1.028139
26,6,1,-80.544838,-8.987221,1.216885,109.591835,-40.490574,0.000000,116.832603,104.179062,-0.353911
26,7,1,64.489510,17.432400,-0.647541,-98.605972,-130.374069,0.000000,163.464172,145.760193,-2.218337
27,0,2,20.546171,69.838951,-0.276645,-26.665264,-93.916534,0.000000,97.628639,89.013733,-1.847441
27,1,2,-7.081491,25.664644,3.013025,10.212019,78.991234,0.000000,79.648605,72.620285,1.442229
27,2,2,53.475216,-51.905109,3.944860,-100.996185,97.449699,0.000000,140.344833,127.960571,2.374064
27,3,2,-7.594261,-24.825165,3.235581,-9.629861,102.155762,0.000000,102.608643,93.554291,1.664785
27,4,1,-20.951059,-0.893441,1.159217,75.197533,-32.824451,0.000000,82.049454,74.809265,-0.411579
27,5,1,-22.016315,50.854065,0.542657,60.826614,-100.865364,0.000000,117.786667,107.392975,-1.028139
27,6,1,-78.758499,-9.647214,1.216885,107.180275,-39.599583,0.000000,114.261711,104.179062,-0.353911
27,7,1,62.882240,15.307313,-0.647541,-96.436157,-127.505203,0.000000,159.867157,145.760193,-2.218337
28,0,2,20.111530,68.308121,-0.276645,-26.078497,-91.849907,0.000000,95.480331,89.013733,-1.847441
28,1,2,-6.915036,26.952194,3.013025,9.987305,77.253036,0.000000,77.895943,72.620285,1.442229
28,2,2,51.828987,-50.316689,3.944860,-98.773773,95.305328,0.000000,137.256561,127.960571,2.374064
28,3,2,-7.666123,-23.310923,3.235317,67.055428,-35.680088,-0.237160,75.957222,93.554291,1.664785
28,4,1,-19.810450,-1.277589,1.158953,-2.930561,103.485764,-0.237160,103.527252,74.809265,-0.411579
28,5,1,-21.024847,49.209969,0.542657,59.488132,-98.645828,0.000000,115.194778,107.392975,-1.028139
28,6,1,-77.011467,-10.292684,1.216885,104.821785,-38.728199,0.000000,111.747391,104.179062,-0.353911
28,7,1,61.310337,13.228989,-0.647541,-94.314087,-124.699463,0.000000,156.349304,145.760193,-2.218337
29,0,2,19.686453,66.810974,-0.276645,-25.504642,-89.828758,0.000000,93.379295,89.013733,-1.847441
29,1,2,-6.007648,26.936411,3.025496,95.794579,-71.754425,1.440887,119.688339,72.620285,1.442229
29,2,2,50.218983,-48.763218,3.944860,-96.600266,93.208145,0.000000,134.236252,127.960571,2.374064
29,3,2,-6.573125,-23.892506,3.231364,65.579880,-34.894951,-0.237160,74.285789,93.554291,1.664785
29,4,1,-19.858217,0.409221,1.155000,-2.866074,101.208572,-0.237160,101.249146,74.809265,-0.411579
